Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	2-phosphoglyceric acid (2PG) and (3PG)	alpha-ketoglutaric acid	cis-aconitic acid	citric acid	fumaric acid	gluconic acid	glyceric acid	glycerol 3-phosphate	Hexose	isocitric acid	lactic acid	malic acid	maltose_sucrose	mannitol_sorbitol	pyruvic acid	succinic acid	Units
08.12.23	45	45_X.BF	45268_45_X.BF_24h_Peat.A.B_B.4	45268_45_X.BF_24h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB	B.4	24h	24h	24	Coculture	Peat4_X.BF_24h_PAB	Peat4	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.919475344	618115.5416		3730027.155	36110628.99		1325953378	113690902.9	1805639.5	194076545.1	132891275.3	54139220.1	172460383.1	31880296.96	828265.8206	83480772.52	80491704.88	AREA / TIC
08.12.23	45	45_X.BF	45268_45_X.BF_62h_Peat.A.B_B.4	45268_45_X.BF_62h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB	B.4	62h	62h	62	Coculture	Peat4_X.BF_62h_PAB	Peat4	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.946193126	418055.2458		3425645.262	28248267.99		1494334059	71513694.31	828248.4602	201754186	135229929.7	37813176.83	148318284.2	23958585.59	833442.96	28773006.53	56708574.08	AREA / TIC
08.12.23	46	46_X.BF	45268_46_X.BF_24h_Peat.A.B_B.4	45268_46_X.BF_24h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB	B.4	24h	24h	24	Coculture	Peat4_X.BF_24h_PAB	Peat4	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.933515016	517119.6947		4071549.932	21292329.17		1473807034	82425382.23	2138255.91	192985253.5	125281911.9	65954213.86	138161625.5	24789370.93	1645771.063	39102250.5	59985087.59	AREA / TIC
08.12.23	46	46_X.BF	45268_46_X.BF_62h_Peat.A.B_B.4	45268_46_X.BF_62h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB	B.4	62h	62h	62	Coculture	Peat4_X.BF_62h_PAB	Peat4	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.891206705	404377.5679		3541791.125	25151644.24		1391941373	83683485.04	765015.5636	203585522.7	144033574	69093876.45	176110199.8	34314353.58	688517.0368	41062676.9	57780749.05	AREA / TIC
08.12.23	47	47_X.X	45268_47_X.X_24h_Peat.A.B_B.4	45268_47_X.X_24h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB	B.4	24h	24h	24	Media	Peat4_X.X_24h_PAB	Peat4	Peat.A.B	X.X	Media.Media	PAB	0.965223246	341737.5218		3210244.898	23470887.28		1091595470	128666804.9	3010162.688	174814685.4	124565752.6	181005211.8	183989175.3	27903018.42	902459.6164	155228521.1	133453024	AREA / TIC
08.12.23	47	47_X.X	45268_47_X.X_62h_Peat.A.B_B.4	45268_47_X.X_62h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB	B.4	62h	62h	62	Media	Peat4_X.X_62h_PAB	Peat4	Peat.A.B	X.X	Media.Media	PAB	1.0667894	906931.5834		3749501.072	22737599.37		1350971321	78506503.69	5139572.064	204193402.1	126914820.3	121599734.6	159950321	21222223.42	1204069.894	47024230.82	88036925.53	AREA / TIC
08.12.23	48	48_X.X	45268_48_X.X_24h_Peat.A.B_B.4	45268_48_X.X_24h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB	B.4	24h	24h	24	Media	Peat4_X.X_24h_PAB	Peat4	Peat.A.B	X.X	Media.Media	PAB	1.134133827	351652.5039		2974359.744	24371989.74		1308132328	103411104.8	3247514.457	172014479.5	116858724.1	133324914	151091886.1	19395935.01	1095866.264	86470192.19	109416210	AREA / TIC
08.12.23	48	48_X.X	45268_48_X.X_62h_Peat.A.B_B.4	45268_48_X.X_62h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB	B.4	62h	62h	62	Media	Peat4_X.X_62h_PAB	Peat4	Peat.A.B	X.X	Media.Media	PAB	0.877880443	852054.5206		3856586.654	26977188.28		1178010713	108602450.1	5095246.21	212417400.9	139420933.7	166757611.7	199879854.3	32421298.62	882586.0129	58949739.01	98033492.7	AREA / TIC
08.12.23	49	49_F.B	45268_49_F.B_24h_Peat.A.BF_B.1	45268_49_F.B_24h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF	B.1	24h	24h	24	Coculture	Peat.Plant1_F.B_24h_PABF	Peat.Plant1	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.92737295	656173.9804		3371137.792	19858988.77		1298406752	130741977.1	1884740.114	199577713.5	106821169.4	71125054.91	203107491.9	22416443.13	1345018.743	78168395.99	94676098.74	AREA / TIC
08.12.23	49	49_F.B	45268_49_F.B_62h_Peat.A.BF_B.1	45268_49_F.B_62h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF	B.1	62h	62h	62	Coculture	Peat.Plant1_F.B_62h_PABF	Peat.Plant1	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.991179104	417004.352		4024875.004	25799121.36		1469350104	75640253.81	471175.1873	208490478.8	121361382.1	42081355.26	169541984.2	15854729.92	1090927.962	39267752.76	58766010.87	AREA / TIC
08.12.23	50	50_F.B	45268_50_F.B_24h_Peat.A.BF_B.1	45268_50_F.B_24h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF	B.1	24h	24h	24	Coculture	Peat.Plant1_F.B_24h_PABF	Peat.Plant1	Peat.A.BF	F.B	Fungi.Bacteria	PABF	1.172896785	526302.0648		3503292.916	25484983.31		1335767296	101108803.8	3243663.933	172787691.6	96111428.89	136347493.6	161151630.2	15054802.96	3567994.262	85881126.32	91620645.85	AREA / TIC
08.12.23	50	50_F.B	45268_50_F.B_62h_Peat.A.BF_B.1	45268_50_F.B_62h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF	B.1	62h	62h	62	Coculture	Peat.Plant1_F.B_62h_PABF	Peat.Plant1	Peat.A.BF	F.B	Fungi.Bacteria	PABF	1.339744031	460738.7572		2463334.729	22666302.13		1156133286	108901416.7	2535016.332	186778614.5	89731505.56	209496081.6	236430631.9	21210471.8	956621.5411	107501593.3	86891540.67	AREA / TIC
08.12.23	51	51_B.F	45268_51_B.F_24h_Peat.A.BF_B.1	45268_51_B.F_24h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF	B.1	24h	24h	24	Coculture	Peat.Plant1_B.F_24h_PABF	Peat.Plant1	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.035060207	731680.143		3221819.348	30487907.66		1073945070	115130575.2	4030689.204	184841322.1	118064081.9	167914958.9	236503404.8	19848057.99	3178454.721	133459308.1	140799826	AREA / TIC
08.12.23	51	51_B.F	45268_51_B.F_62h_Peat.A.BF_B.1	45268_51_B.F_62h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF	B.1	62h	62h	62	Coculture	Peat.Plant1_B.F_62h_PABF	Peat.Plant1	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.229180543	710094.2209		2876505.018	20899419.66		1316574201	80492689.68	3476129.706	207259909.4	102042153.8	151875615.9	170981893.8	17122256.87	1338293.231	75983195.09	80524798.87	AREA / TIC
08.12.23	52	52_B.F	45268_52_B.F_24h_Peat.A.BF_B.1	45268_52_B.F_24h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF	B.1	24h	24h	24	Coculture	Peat.Plant1_B.F_24h_PABF	Peat.Plant1	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.968568032	471128.4957		3330683.951	19755560.13		1464221430	72932392.62	2205011.862	206768351.2	104269117.6	40510004.15	159638792.4	18768999.59	1467839.07	56086443.28	81731401.79	AREA / TIC
08.12.23	52	52_B.F	45268_52_B.F_62h_Peat.A.BF_B.1	45268_52_B.F_62h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF	B.1	62h	62h	62	Coculture	Peat.Plant1_B.F_62h_PABF	Peat.Plant1	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.818823847	379273.2726		3298231.983	19236973.94		1239536695	101483826.3	620831.9433	226421717.9	124020446.4	71291699.96	218656272.3	24994783.78	973068.8758	124041836.8	77201497.31	AREA / TIC
08.12.23	53	53_X.B	45268_53_X.B_24h_Peat.A.BF_B.1	45268_53_X.B_24h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF	B.1	24h	24h	24	Single	Peat.Plant1_X.B_24h_PABF	Peat.Plant1	Peat.A.BF	X.B	Media.Bacteria	PABF	0.799497337	333053.017		2920503.788	20925272.96		1296706783	131868428	1174128.99	197883023.2	122841442.4	72241674.06	190839745.2	22302654.66	1321190.142	74937849.4	95861407.53	AREA / TIC
08.12.23	53	53_X.B	45268_53_X.B_62h_Peat.A.BF_B.1	45268_53_X.B_62h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF	B.1	62h	62h	62	Single	Peat.Plant1_X.B_62h_PABF	Peat.Plant1	Peat.A.BF	X.B	Media.Bacteria	PABF	0.953633749	359596.124		3586571.891	22292505.92		1448930208	65982937.41	1670102.386	205831852.2	110761617.9	86779141.41	165025260.6	18351228.67	1264141.502	38467328.81	62854663.06	AREA / TIC
08.12.23	54	54_X.B	45268_54_X.B_24h_Peat.A.BF_B.1	45268_54_X.B_24h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF	B.1	24h	24h	24	Single	Peat.Plant1_X.B_24h_PABF	Peat.Plant1	Peat.A.BF	X.B	Media.Bacteria	PABF	0.921700508	366116.7559		3440353.967	30260769.91		1486032489	75477275.3	1420026.341	193520400	98393975.26	43066917.78	145047164.3	17725383.52	2669285.715	56302206.13	78434792.39	AREA / TIC
08.12.23	54	54_X.B	45268_54_X.B_62h_Peat.A.BF_B.1	45268_54_X.B_62h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF	B.1	62h	62h	62	Single	Peat.Plant1_X.B_62h_PABF	Peat.Plant1	Peat.A.BF	X.B	Media.Bacteria	PABF	0.909194521	290678.1705		3681849.069	23737420.88		1339367570	89588465.54	800506.3639	219600419.3	115276749.5	76646393.48	192962857.7	23878969.24	984535.1896	69802811.77	75537929.92	AREA / TIC
08.12.23	55	55_X.F	45268_55_X.F_24h_Peat.A.BF_B.1	45268_55_X.F_24h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF	B.1	24h	24h	24	Single	Peat.Plant1_X.F_24h_PABF	Peat.Plant1	Peat.A.BF	X.F	Media.Fungi	PABF	0.864860103	291885.3571		3201754.816	22144241.52		1321404655	129385640.1	1574838.515	189485624.8	119701929.4	59636478.57	193241735.2	20950854.29	2147658.325	87643252.05	81346608.26	AREA / TIC
08.12.23	55	55_X.F	45268_55_X.F_62h_Peat.A.BF_B.1	45268_55_X.F_62h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF	B.1	62h	62h	62	Single	Peat.Plant1_X.F_62h_PABF	Peat.Plant1	Peat.A.BF	X.F	Media.Fungi	PABF	0.986779955	336048.5775		3510552.666	25526756.89		1513849206	61441518.67	934537.6299	206423496	106745894.6	46143834.59	152454957.5	19020921.45	825819.3696	41178280.74	53765331.12	AREA / TIC
08.12.23	56	56_X.F	45268_56_X.F_24h_Peat.A.BF_B.1	45268_56_X.F_24h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF	B.1	24h	24h	24	Single	Peat.Plant1_X.F_24h_PABF	Peat.Plant1	Peat.A.BF	X.F	Media.Fungi	PABF	1.088825335	445344.156		3575240.099	29138453.13		1379212294	91667086.31	3255234.687	202159127.7	113850248.5	48906624.66	167546717.6	17911702.06	4919852.456	78835366.16	90733864.09	AREA / TIC
08.12.23	56	56_X.F	45268_56_X.F_62h_Peat.A.BF_B.1	45268_56_X.F_62h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF	B.1	62h	62h	62	Single	Peat.Plant1_X.F_62h_PABF	Peat.Plant1	Peat.A.BF	X.F	Media.Fungi	PABF	0.894308764	322532.901		3777483.948	21441036.67		1280165317	98579369.41	632828.4177	210180259.4	125450591	71158091.67	227745682.7	22706289.84	860919.6634	85695471.29	83441282.26	AREA / TIC
08.12.23	58	58_X.BF	45268_58_X.BF_24h_Peat.A.BF_B.1	45268_58_X.BF_24h_Peat.A.BF_B.1_Coculture_X.BF_Media.BacteriaFungi_PABF	B.1	24h	24h	24	Coculture	Peat.Plant1_X.BF_24h_PABF	Peat.Plant1	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.911847479	329762.3857		2967045.545	21558909.2		1271638387	123207824.3	1897636.436	202990272.3	111760458.2	120302073	186096291.3	21230732.61	1339551.875	82392013.74	84446198.28	AREA / TIC
08.12.23	58	58_X.BF	45268_58_X.BF_62h_Peat.A.BF_B.1	45268_58_X.BF_62h_Peat.A.BF_B.1_Coculture_X.BF_Media.BacteriaFungi_PABF	B.1	62h	62h	62	Coculture	Peat.Plant1_X.BF_62h_PABF	Peat.Plant1	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.944358048	255139.4575		3470786.327	24172780.71		1452160046	53706677.38	831645.3721	212746295.2	117737171.1	79822045.45	159861351.7	20257235.11	1155693.016	41244537.59	64735751.6	AREA / TIC
08.12.23	59	59_X.X	45268_59_X.X_24h_Peat.A.BF_B.1	45268_59_X.X_24h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF	B.1	24h	24h	24	Media	Peat.Plant1_X.X_24h_PABF	Peat.Plant1	Peat.A.BF	X.X	Media.Media	PABF	1.149796269	426882.5821		2811255.427	24296967.87		1321842615	88630023.23	2982195.275	175063284.2	98675139.32	128660898.5	167431583.5	15940193.49	1489426.472	105020339.1	98886351.52	AREA / TIC
08.12.23	59	59_X.X	45268_59_X.X_62h_Peat.A.BF_B.1	45268_59_X.X_62h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF	B.1	62h	62h	62	Media	Peat.Plant1_X.X_62h_PABF	Peat.Plant1	Peat.A.BF	X.X	Media.Media	PABF	0.927746833	593148.8855		4068369.588	37670825.45		1103237143	118895012.2	4108603.624	215832981.5	131996857	171359264.6	228735719.1	21241923.23	1682234.792	91419477.81	101315595.7	AREA / TIC
08.12.23	60	60_X.X	45268_60_X.X_24h_Peat.A.BF_B.1	45268_60_X.X_24h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF	B.1	24h	24h	24	Media	Peat.Plant1_X.X_24h_PABF	Peat.Plant1	Peat.A.BF	X.X	Media.Media	PABF	1.044957836	348401.6173		3454859.016	23604024.16		1150642454	122240708.3	3181715.937	191517961	105360196.6	146795206.2	211316027.7	18287719.7	1267926.757	138828125.9	115311828.7	AREA / TIC
08.12.23	60	60_X.X	45268_60_X.X_62h_Peat.A.BF_B.1	45268_60_X.X_62h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF	B.1	62h	62h	62	Media	Peat.Plant1_X.X_62h_PABF	Peat.Plant1	Peat.A.BF	X.X	Media.Media	PABF	1.037517769	576766.0254		4282756.529	28761364.76		1322486165	83356190.68	4177115.929	204825068.4	131457467.1	116164037.5	184332516.2	17680440.32	2062107.333	56192950.84	75802209.21	AREA / TIC
08.12.23	61	61_F.B	45268_61_F.B_24h_Peat.A.BF_B.2	45268_61_F.B_24h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF	B.2	24h	24h	24	Coculture	Peat.Plant2_F.B_24h_PABF	Peat.Plant2	Peat.A.BF	F.B	Fungi.Bacteria	PABF	1.019322776	542199.2064		3404362.272	23801980.67		1437728450	85281186.76	2850627.955	198803122.9	110802553.1	65704001.32	159803289.9	17274707.7	1660427.924	50357741.65	74142505.01	AREA / TIC
08.12.23	61	61_F.B	45268_61_F.B_62h_Peat.A.BF_B.2	45268_61_F.B_62h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF	B.2	62h	62h	62	Coculture	Peat.Plant2_F.B_62h_PABF	Peat.Plant2	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.898247827	303042.2026		2914706.745	22577613.2		1288462459	96991342.9	839614.6111	230366043.5	119020911.4	93700576.24	205858872.6	23190029.94	712782.1306	66595888.35	80623273.24	AREA / TIC
08.12.23	62	62_F.B	45268_62_F.B_24h_Peat.A.BF_B.2	45268_62_F.B_24h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF	B.2	24h	24h	24	Coculture	Peat.Plant2_F.B_24h_PABF	Peat.Plant2	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.878143998	590366.7291		3677320.583	26810720.16		1255470983	120635841.3	3204036.018	216628504.4	126296100.9	63736069.6	215449563.3	20709805.04	2243004.568	83919769.58	92785070.73	AREA / TIC
08.12.23	62	62_F.B	45268_62_F.B_62h_Peat.A.BF_B.2	45268_62_F.B_62h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF	B.2	62h	62h	62	Coculture	Peat.Plant2_F.B_62h_PABF	Peat.Plant2	Peat.A.BF	F.B	Fungi.Bacteria	PABF	1.096456535	237604.4939		4557569.627	17768396.09		1509001491	59702432.27	790153.5288	197339673	107674923.1	81120796.12	141931621.6	18370223.87	769577.2458	41200610.85	51692082.82	AREA / TIC
08.12.23	63	63_B.F	45268_63_B.F_24h_Peat.A.BF_B.2	45268_63_B.F_24h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF	B.2	24h	24h	24	Coculture	Peat.Plant2_B.F_24h_PABF	Peat.Plant2	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.067217251	469651.3287		3420862.993	28364146.07		1332691890	74806621.54	8226163.877	187928356.5	108272012.9	94640045.31	166639595.5	17495328.14	3171288.692	119308405.9	86722787.61	AREA / TIC
08.12.23	63	63_B.F	45268_63_B.F_62h_Peat.A.BF_B.2	45268_63_B.F_62h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF	B.2	62h	62h	62	Coculture	Peat.Plant2_B.F_62h_PABF	Peat.Plant2	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.019648386	273315.786		2999450.637	25155897.23		1295198146	90297744.09	722051.8467	188325698	106271834	85369012.7	209872115.7	17949756.26	658358.3217	127256414.9	81807360.42	AREA / TIC
08.12.23	64	64_B.F	45268_64_B.F_24h_Peat.A.BF_B.2	45268_64_B.F_24h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF	B.2	24h	24h	24	Coculture	Peat.Plant2_B.F_24h_PABF	Peat.Plant2	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.847864991	819972.5279		3984135.488	28381288.6		1049216681	146478385.5	4078336.807	240031461.6	136989288.7	98296729.88	250602238.9	28534715.15	4325768.889	126647776.6	113770376.2	AREA / TIC
08.12.23	64	64_B.F	45268_64_B.F_62h_Peat.A.BF_B.2	45268_64_B.F_62h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF	B.2	62h	62h	62	Coculture	Peat.Plant2_B.F_62h_PABF	Peat.Plant2	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.044602656	322424.0319		3470675.649	19781086.99		1482021916	67562083.65	918336.7425	189150356.8	105635954.9	68009505.45	160434353.8	17556474.61	834485.7207	53772849.13	62686652.81	AREA / TIC
08.12.23	65	65_X.B	45268_65_X.B_24h_Peat.A.BF_B.2	45268_65_X.B_24h_Peat.A.BF_B.2_Single_X.B_Media.Bacteria_PABF	B.2	24h	24h	24	Single	Peat.Plant2_X.B_24h_PABF	Peat.Plant2	Peat.A.BF	X.B	Media.Bacteria	PABF	1.022315644	430949.0935		3279276.826	21417397.98		1509413740	78890766.75	2154949.906	186372507.5	107461105.3	58946383.5	139877278.5	19797729.91	849178.0452	46034026.07	57231867.04	AREA / TIC
08.12.23	65	65_X.B	45268_65_X.B_62h_Peat.A.BF_B.2	45268_65_X.B_62h_Peat.A.BF_B.2_Single_X.B_Media.Bacteria_PABF	B.2	62h	62h	62	Single	Peat.Plant2_X.B_62h_PABF	Peat.Plant2	Peat.A.BF	X.B	Media.Bacteria	PABF	0.915183905	242154.6082		3763998.668	26109113		1477409587	51334088.96	970515.3194	205710096	120672255.5	61915809.14	154734796.1	19568704.06	907869.9869	49871889.95	58946278.11	AREA / TIC
08.12.23	66	66_X.B	45268_66_X.B_24h_Peat.A.BF_B.2	45268_66_X.B_24h_Peat.A.BF_B.2_Single_X.B_Media.Bacteria_PABF	B.2	24h	24h	24	Single	Peat.Plant2_X.B_24h_PABF	Peat.Plant2	Peat.A.BF	X.B	Media.Bacteria	PABF	0.941888092	319438.1611		3798623.246	24517547.47		1257171126	120446650.7	2350563.745	207790786.1	121644729.4	97559376.55	208495857.1	22104515.58	878721.1637	76720284.12	88358936.41	AREA / TIC
08.12.23	66	66_X.B	45268_66_X.B_62h_Peat.A.BF_B.2	45268_66_X.B_62h_Peat.A.BF_B.2_Single_X.B_Media.Bacteria_PABF	B.2	62h	62h	62	Single	Peat.Plant2_X.B_62h_PABF	Peat.Plant2	Peat.A.BF	X.B	Media.Bacteria	PABF	1.00242137	413220.4403		3986654.832	21002147.03		1483223965	67115673.1	846533.2296	206583976.7	120746438.2	60808128.01	171799718.3	19508883.77	1105536.088	30364025.45	44652256.35	AREA / TIC
08.12.23	67	67_X.F	45268_67_X.F_24h_Peat.A.BF_B.2	45268_67_X.F_24h_Peat.A.BF_B.2_Single_X.F_Media.Fungi_PABF	B.2	24h	24h	24	Single	Peat.Plant2_X.F_24h_PABF	Peat.Plant2	Peat.A.BF	X.F	Media.Fungi	PABF	1.163863442	730239.4501		3582445.198	29636457.12		1284131415	85933645.12	9192482.221	199711415.9	117184420.5	109973165.5	182198668.1	17983625.26	3980618.2	93275587.21	94642971	AREA / TIC
08.12.23	67	67_X.F	45268_67_X.F_62h_Peat.A.BF_B.2	45268_67_X.F_62h_Peat.A.BF_B.2_Single_X.F_Media.Fungi_PABF	B.2	62h	62h	62	Single	Peat.Plant2_X.F_62h_PABF	Peat.Plant2	Peat.A.BF	X.F	Media.Fungi	PABF	1.117712739	532060.68		2901292.869	21553792.09		1195275369	110499722.9	10237303.02	202971623.3	108352622.1	188220454.7	201132185.5	21546386.79	743465.6249	92590945.22	75599931.93	AREA / TIC
08.12.23	68	68_X.F	45268_68_X.F_24h_Peat.A.BF_B.2	45268_68_X.F_24h_Peat.A.BF_B.2_Single_X.F_Media.Fungi_PABF	B.2	24h	24h	24	Single	Peat.Plant2_X.F_24h_PABF	Peat.Plant2	Peat.A.BF	X.F	Media.Fungi	PABF	0.960391228	752996.2571		3457582.601	32559932.96		1255958187	118258037.7	3809305.93	203637038	117648482.9	76865159.59	211581101.6	20296402.58	3428690.209	88276649.7	95627589.39	AREA / TIC
08.12.23	68	68_X.F	45268_68_X.F_62h_Peat.A.BF_B.2	45268_68_X.F_62h_Peat.A.BF_B.2_Single_X.F_Media.Fungi_PABF	B.2	62h	62h	62	Single	Peat.Plant2_X.F_62h_PABF	Peat.Plant2	Peat.A.BF	X.F	Media.Fungi	PABF	1.269011418	590843.3837		2749275.5	21030278.08		1447790850	69078468.31	10630891.74	188383082.8	91931497.52	105713086.7	153847887.6	17424179.71	732040.6949	64575042.32	57679731.62	AREA / TIC
08.12.23	69	69_X.BF	45268_69_X.BF_24h_Peat.A.BF_B.2	45268_69_X.BF_24h_Peat.A.BF_B.2_Coculture_X.BF_Media.BacteriaFungi_PABF	B.2	24h	24h	24	Coculture	Peat.Plant2_X.BF_24h_PABF	Peat.Plant2	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	1.095464448	495090.4625		3574027.444	30101472.55		1388361246	86546306.64	2256087.822	198414392.6	107748322.9	121661983	152642809.5	18604616.56	1201378.103	53028341.65	67521080.36	AREA / TIC
08.12.23	69	69_X.BF	45268_69_X.BF_62h_Peat.A.BF_B.2	45268_69_X.BF_62h_Peat.A.BF_B.2_Coculture_X.BF_Media.BacteriaFungi_PABF	B.2	62h	62h	62	Coculture	Peat.Plant2_X.BF_62h_PABF	Peat.Plant2	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.776857264	340954.5259		5716006.284	32606291		1208809041	109393429.1	876048.9628	237197605.9	127489456.1	109373110.1	232916305.9	24588301.99	1135473.711	52790616.66	88924514.51	AREA / TIC
08.12.23	70	70_X.BF	45268_70_X.BF_24h_Peat.A.BF_B.2	45268_70_X.BF_24h_Peat.A.BF_B.2_Coculture_X.BF_Media.BacteriaFungi_PABF	B.2	24h	24h	24	Coculture	Peat.Plant2_X.BF_24h_PABF	Peat.Plant2	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.875037791	363647.1511		3379132.912	22755530.33		1308790914	120642285.4	2005026.545	208418058.9	112116486.8	79633206.34	194170041.2	19841050.49	882135.6146	76295845.33	82863794.81	AREA / TIC
08.12.23	70	70_X.BF	45268_70_X.BF_62h_Peat.A.BF_B.2	45268_70_X.BF_62h_Peat.A.BF_B.2_Coculture_X.BF_Media.BacteriaFungi_PABF	B.2	62h	62h	62	Coculture	Peat.Plant2_X.BF_62h_PABF	Peat.Plant2	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.933406675	335133.6651		3554334.985	25358759.09		1462862102	67360724.63	867923.9411	206346844.5	111093980.6	81215479.85	154407062.7	18539019.98	971577.5817	45870364.06	53373848.01	AREA / TIC
08.12.23	71	71_X.X	45268_71_X.X_24h_Peat.A.BF_B.2	45268_71_X.X_24h_Peat.A.BF_B.2_Media_X.X_Media.Media_PABF	B.2	24h	24h	24	Media	Peat.Plant2_X.X_24h_PABF	Peat.Plant2	Peat.A.BF	X.X	Media.Media	PABF	1.120338443	526596.2298		3042957.262	24840930.15		1334510944	95892564.16	7814111.046	185560422.7	98416918.32	106137621.9	162513994.9	19441687.59	860679.2048	89347641.02	103250087.3	AREA / TIC
08.12.23	71	71_X.X	45268_71_X.X_62h_Peat.A.BF_B.2	45268_71_X.X_62h_Peat.A.BF_B.2_Media_X.X_Media.Media_PABF	B.2	62h	62h	62	Media	Peat.Plant2_X.X_62h_PABF	Peat.Plant2	Peat.A.BF	X.X	Media.Media	PABF	0.909499268	664267.7145		3937015.814	32437147.61		1175107457	113653880.4	13257668.73	202494269.7	119231064.7	163323742.3	217590783.2	18681259.68	896594.4546	82604633.85	88277370.68	AREA / TIC
08.12.23	72	72_X.X	45268_72_X.X_24h_Peat.A.BF_B.2	45268_72_X.X_24h_Peat.A.BF_B.2_Media_X.X_Media.Media_PABF	B.2	24h	24h	24	Media	Peat.Plant2_X.X_24h_PABF	Peat.Plant2	Peat.A.BF	X.X	Media.Media	PABF	1.038079468	873703.8236		3945445.535	26121462.61		1116454087	132919928.9	7531037.116	193462525.1	115189389.4	140580241.3	225190204.9	19918889.3	811177.782	133976521.4	115182542.1	AREA / TIC
08.12.23	72	72_X.X	45268_72_X.X_62h_Peat.A.BF_B.2	45268_72_X.X_62h_Peat.A.BF_B.2_Media_X.X_Media.Media_PABF	B.2	62h	62h	62	Media	Peat.Plant2_X.X_62h_PABF	Peat.Plant2	Peat.A.BF	X.X	Media.Media	PABF	0.971597275	693605.2801		3346324.742	28620791.47		1403727260	76940314.6	13250861.58	204266622.7	116386573.9	85039179.43	165120523.8	19972790.68	1023398.301	52935573.54	60833335.5	AREA / TIC
