Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	Alanine_1Bz	Arginine_1Bz	Asparagine_1Bz	Aspartic Acid_1Bz	GABA_1Bz	Glutamic Acid_1Bz	Glutamine_1Bz	Glycine_1Bz	Histidine_1Bz	Isoleucine_1Bz	Leucine_1Bz	Lysine_2Bz	Ornithine_2Bz	Phenylalanine_1Bz	Proline_1Bz	Serine_1Bz	Threonine_1Bz	Tryptophane_1Bz	Tyrosine_2Bz	Valine_1Bz	Units
28.11.23	94	94_X.BF	45258_94_X.BF_62h_Peat.A_B.4	45258_94_X.BF_62h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	62h	62h	62	Coculture	Peat.A.7_X.BF_62h_PA	Peat.A.7	Peat.A	X.BF	Media.BacteriaFungi	PA	0.318169142	2003160.948	16362916.18	1410253.041	282739.55	2754798.893	3392076.282	563480.1632	450031.072	1062434.899	2448898.706	4758714.157	15982448.74	2785345.539	2323600.572	5161924.221	1409360.434	2999096.626	226876.1815	6364982.436	5000538.363	AREA / TIC
28.11.23	95	95_X.X	45258_95_X.X_24h_Peat.A_B.4	45258_95_X.X_24h_Peat.A_B.4_Media_X.X_Media.Media_PA	B.4	24h	24h	24	Media	Peat.A.6_X.X_24h_PA	Peat.A.6	Peat.A	X.X	Media.Media	PA	1.857703682	2895903.18	3928347.169	511889.4952	1280875.967	8038584.488	3922157.808	377667.874	794605.7353	1504542.424	4382470.724	6679410.243	8363729.454	9214723.084	4838809.918	4979112.164	1702439.432	1912219.928	143502.9723	3820668.533	8452016.408	AREA / TIC
28.11.23	96	96_X.X	45258_96_X.X_24h_Peat.A_B.4	45258_96_X.X_24h_Peat.A_B.4_Media_X.X_Media.Media_PA	B.4	24h	24h	24	Media	Peat.A.7_X.X_24h_PA	Peat.A.7	Peat.A	X.X	Media.Media	PA	2.119893789	3278525.102	7546911.588	733414.5739	1574378.876	8571970.018	5346968.352	671338.3507	1011627.569	2182879.644	1744907.702	3612680.522	6054018.87	5767624.805	2585741.809	5820903.417	1807665.563	2913502.569	91151.26475	9552034.213	6875432.192	AREA / TIC
28.11.23	96	96_X.X	45258_96_X.X_62h_Peat.A_B.4	45258_96_X.X_62h_Peat.A_B.4_Media_X.X_Media.Media_PA	B.4	62h	62h	62	Media	Peat.A.7_X.X_62h_PA	Peat.A.7	Peat.A	X.X	Media.Media	PA	0.911381629	1185572.504	12058243.93	765032.976	1285104.903	908334.087	2774583.028	541462.527	274547.9961	1053548.776	3848048.817	11331931.29	13669213.42	2432831.57	7964207.054	2059281.14	866898.0971	1386081.263	527224.8031	8442091.385	4369437.426	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.1	45258_Pool_Pool_24h_Pool_Pool.1_Coculture_Pool_Pool_Pool	Pool.1	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	0.989018927	2010796.706	8387557.381	634146.6103	1840769.626	3427727.122	4000734.356	836036.5788	2859941.224	1921831.775	3249378.665	10137379.3	6642275.311	3245699.261	6889860.057	4699791.757	2183546.686	2192228.016	329710.5759	7510532.709	4743733.282	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.2	45258_Pool_Pool_24h_Pool_Pool.2_Coculture_Pool_Pool_Pool	Pool.2	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.073096581	6348419.256	4712832.087	383916.0493	1017719.205	8703153.252	3911000.252	675841.3107	1734804.707	2726652.056	1136058.973	4110639.319	4266170.52	2472453.129	3124727.13	12884780.59	1243035.365	2260599.877	175327.1824	9415175.835	6440370.905	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.3	45258_Pool_Pool_24h_Pool_Pool.3_Coculture_Pool_Pool_Pool	Pool.3	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.577584232	4075774.763	3174008.65	292094.7044	781434.6611	6188154.521	2023645.353	379584.803	1127345.192	1066211.214	3647971.298	10334577.18	9858606.394	5290913.682	6786456.013	9368115.944	960115.4531	1176521.014	352244.266	2669486.62	8190415.279	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.4	45258_Pool_Pool_24h_Pool_Pool.4_Coculture_Pool_Pool_Pool	Pool.4	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.494619646	3434906.676	5447600.68	442484.4821	1076722.766	5134714.387	3355930.73	657460.915	1819953.998	1401935.941	3532803.154	10464035.48	9808439.25	4499447.079	6119767.008	6842080.543	1582711.699	2035956.779	287536.0304	2954213.142	6844976.263	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.5	45258_Pool_Pool_24h_Pool_Pool.5_Coculture_Pool_Pool_Pool	Pool.5	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.257486689	4192552.53	7350578.801	558137.9159	1601078.578	5583146.971	3918081.235	684800.8869	2200280.944	2096005.487	1645677.062	4334581.071	7734910.503	5340592.515	2698711.668	8135626.474	1792657.544	2132051.991	139743.0299	8266076.364	7338385.431	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.6	45258_Pool_Pool_24h_Pool_Pool.6_Coculture_Pool_Pool_Pool	Pool.6	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.786745564	2687060.26	5058181.3	482160.4247	924891.6205	4131161.789	3514400.218	679481.7486	1441832.599	1076402.281	3526486.438	11863468.1	6078570.57	4003861.067	8448066.868	7346461.782	1410116.835	1770274.439	424655.8745	7423167.164	5452975.621	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.7	45258_Pool_Pool_24h_Pool_Pool.7_Coculture_Pool_Pool_Pool	Pool.7	62h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.047135203	2108971.214	7820057.979	436935.9359	452389.5278	3614571.441	2756865.581	342540.2937	764764.6624	1645109.433	2696570.597	5682283.417	17779784.26	4780781.876	2884823.269	6822860.104	756246.1826	1327335.759	239791.3844	6054702.374	8776291.708	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.8	45258_Pool_Pool_24h_Pool_Pool.8_Coculture_Pool_Pool_Pool	Pool.8	62h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.180609016	2477977.858	10910830.62	599086.565	679982.1017	3570992.55	3250911.985	404717.3904	1037151.151	2208673.629	2843138.545	4826263.329	16938368.02	4375273.211	2423162.081	6795063.303	1070727.89	1610510.317	222468.2316	5905330.982	5593047.242	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.9	45258_Pool_Pool_24h_Pool_Pool.9_Coculture_Pool_Pool_Pool	Pool.9	62h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	1.152497791	3142734.007	17319762.48	736915.9461	760312.9541	4908875.353	4038139.627	510845.2308	1064581.65	2928003.877	1407319.834	3249798.854	11138625.25	3514077.018	1836724.562	5774280.916	1444423.593	2046835.16	210793.4626	7194736.567	4515890.652	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.10	45258_Pool_Pool_24h_Pool_Pool.10_Coculture_Pool_Pool_Pool	Pool.10	62h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	0.690330983	2887824.895	17993237.01	1064389.427	1189869.816	3923707.707	4478067.875	734961.9417	1488516.414	2879366.634	2365841.95	6293484.001	10298509.22	2424038.671	3904414.063	7367364.528	1764970.759	2184875.134	346536.6697		4153700.281	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Pool_Pool.11	45258_Pool_Pool_24h_Pool_Pool.11_Coculture_Pool_Pool_Pool	Pool.11	62h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Pool	Pool	Pool	Pool	0.994784978	2486787.653	9198893.433	647990.2837	602584.4915	1898784.202	3612190.654	488772.9618	817916.4524	1226895.286	2245091.2	6478554.807	16261334.22	3980272.208	3453227.659	9115064.262	1099430.555	1875364.065	318140.1077	6273873.389	5662509.111	AREA / TIC
08.12.23	1	01_F.B	45268_01_F.B_24h_Peat.A.B_B.1	45268_01_F.B_24h_Peat.A.B_B.1_Coculture_F.B_Fungi.Bacteria_PAB	B.1	24h	24h	24	Coculture	Peat.A.B1_F.B_24h_PAB	Peat.A.B1	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.456963242	4295763.462	5040560.786	997695.1269	398172.0698	2018680.967	2114817.803	648918.715	1679817.825	5220314.851	21564662.29	27154521.09	2243364.247	10506610.94	4161656.396	3252557.016	4906825.741	1048775.822	10580393.68	12299302.17	AREA / TIC	
08.12.23	1	01_F.B	45268_01_F.B_62h_Peat.A.B_B.1	45268_01_F.B_62h_Peat.A.B_B.1_Coculture_F.B_Fungi.Bacteria_PAB	B.1	62h	62h	62	Coculture	Peat.A.B1_F.B_62h_PAB	Peat.A.B1	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.348977746	2934969.383	7028992.615	821530.8948		1550984.285		741987.1407	3076296.446	3267729.856	13461769.56	34417850.81	11002512.46	7892122.151	5914145.023	4273940.149	4573724.307	1147571.742	13094966.8	4932317.374	AREA / TIC	
08.12.23	2	02_F.B	45268_02_F.B_24h_Peat.A.B_B.1	45268_02_F.B_24h_Peat.A.B_B.1_Coculture_F.B_Fungi.Bacteria_PAB	B.1	24h	24h	24	Coculture	Peat.A.B1_F.B_24h_PAB	Peat.A.B1	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.575110067	3893807.69	5859502.721	1262608.746	435680.0803	1928201.338	2565658.446	540919.0659	2592695.01	5530379.635	19594974.34	24377276.31	4233822.604	10370526.18	4842594.769	4522099.596	4736385.534	1118999.714	12793493.68	8933785.546	AREA / TIC	
08.12.23	2	02_F.B	45268_02_F.B_62h_Peat.A.B_B.1	45268_02_F.B_62h_Peat.A.B_B.1_Coculture_F.B_Fungi.Bacteria_PAB	B.1	62h	62h	62	Coculture	Peat.A.B1_F.B_62h_PAB	Peat.A.B1	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.551050373	2760910.932	17032892.91	928174.6726	286556.3796	2007201.253	870749.7955	437682.3093	3517266.466	3453998.203	13494492.26	30881935.33	8528759.304	8605862.963	1916238.607	4427464.561	4175454.932	861342.307	9228025.684	6718402.125	AREA / TIC	
08.12.23	3	03_B.F	45268_03_B.F_24h_Peat.A.B_B.1	45268_03_B.F_24h_Peat.A.B_B.1_Coculture_B.F_Bacteria.Fungi_PAB	B.1	24h	24h	24	Coculture	Peat.A.B1_B.F_24h_PAB	Peat.A.B1	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.519929131	3798346.509	4566481.964	932940.6086	781608.4456	3022948.525	1918138.339	444272.0867	2016130.54	5317209.278	19010925.54	31138857.26	2133321.512	9266776.396	5351802.454	3561477.688	4461986.954	755739.5354	10673727.76	10980719.6	AREA / TIC	
08.12.23	3	03_B.F	45268_03_B.F_62h_Peat.A.B_B.1	45268_03_B.F_62h_Peat.A.B_B.1_Coculture_B.F_Bacteria.Fungi_PAB	B.1	62h	62h	62	Coculture	Peat.A.B1_B.F_62h_PAB	Peat.A.B1	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.559596347	3093585.239	8422989.216	687965.534	679302.1465	2196731.636	562900.386	1088473.867	5058589.129	2944545.667	8554391.075	23534020.66	29358715.57	5745920.278	4478526.373	4430118.265	3540829.044	805067.7994	9498993.381	5451745.734	AREA / TIC	
08.12.23	4	04_B.F	45268_04_B.F_24h_Peat.A.B_B.1	45268_04_B.F_24h_Peat.A.B_B.1_Coculture_B.F_Bacteria.Fungi_PAB	B.1	24h	24h	24	Coculture	Peat.A.B1_B.F_24h_PAB	Peat.A.B1	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.84299988	3924969.719	6312903.631	1088079.634	1079396.358	4072215.291	2571139.157	564297.8268	2430207.939	4801242.679	20752447.81	24889492.29	2936503.385	10842860.39	5034186.959	3328295.849	5228748.078	989374.9931	9436084.385	9850964.634	AREA / TIC	
08.12.23	4	04_B.F	45268_04_B.F_62h_Peat.A.B_B.1	45268_04_B.F_62h_Peat.A.B_B.1_Coculture_B.F_Bacteria.Fungi_PAB	B.1	62h	62h	62	Coculture	Peat.A.B1_B.F_62h_PAB	Peat.A.B1	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.372905602	2332157.429	9683011.692	560452.2253	1321822.853	2308118.631	649531.1829	1015782.147	7477371.337	2237590.84	8492841.736	21710974.12	34576600.84	5141299.582	3995365.734	4893827.36	3418994.716	583281.1801	6080063.324	3654324.078	AREA / TIC	
08.12.23	6	06_X.B	45268_06_X.B_24h_Peat.A.B_B.1	45268_06_X.B_24h_Peat.A.B_B.1_Single_X.B_Media.Bacteria_PAB	B.1	24h	24h	24	Single	Peat.A.B1_X.B_24h_PAB	Peat.A.B1	Peat.A.B	X.B	Media.Bacteria	PAB	0.385008763	3258473.883	6475730.523	727001.6339		1651481.89	1131779.433		1636469.244	3355144.41	14913868.33	45276190.21	3082161.013	8355324.103	1989526.143	3551628.249	4400489.447	943799.2966	12474419.96	6909923.237	AREA / TIC	
08.12.23	6	06_X.B	45268_06_X.B_62h_Peat.A.B_B.1	45268_06_X.B_62h_Peat.A.B_B.1_Single_X.B_Media.Bacteria_PAB	B.1	62h	62h	62	Single	Peat.A.B1_X.B_62h_PAB	Peat.A.B1	Peat.A.B	X.B	Media.Bacteria	PAB	0.497775452	1901473.838	5651393.589	398255.8784	567762.0274	1337098.88		1206666.575	6245621.365	1210320.833	4607563.489	25804366.09	42085492.37	2930538.244	5741221.241	5111162.047	3739308.54	467168.4771	8180341.118	2947656.404	AREA / TIC	
08.12.23	7	07_X.F	45268_07_X.F_24h_Peat.A.B_B.1	45268_07_X.F_24h_Peat.A.B_B.1_Single_X.F_Media.Fungi_PAB	B.1	24h	24h	24	Single	Peat.A.B1_X.F_24h_PAB	Peat.A.B1	Peat.A.B	X.F	Media.Fungi	PAB	1.231161571	4014763.876	11751192.81	1060440.019	878675.8989	2598721.464	1838705.052	3283582.834	2309086.855	4115655.589	18204483.9	23376418.4	3575155.45	9340270.418	3620128.426	2652375.673	4131333.466	830193.2291	12322852.95	10229374.68	AREA / TIC	
08.12.23	7	07_X.F	45268_07_X.F_62h_Peat.A.B_B.1	45268_07_X.F_62h_Peat.A.B_B.1_Single_X.F_Media.Fungi_PAB	B.1	62h	62h	62	Single	Peat.A.B1_X.F_62h_PAB	Peat.A.B1	Peat.A.B	X.F	Media.Fungi	PAB	1.985335761	2911154.935	5081515.276	864760.0236	869355.7198	2364345.664	891811.871	1351339.18	5454736.277	3222398.51	13762381.42	16901744.1	29581508.15	7027809.739	5905282.234	3628368.632	2925278.491	669558.2812	10414933.03	6305129.461	AREA / TIC	
08.12.23	8	08_X.F	45268_08_X.F_24h_Peat.A.B_B.1	45268_08_X.F_24h_Peat.A.B_B.1_Single_X.F_Media.Fungi_PAB	B.1	24h	24h	24	Single	Peat.A.B1_X.F_24h_PAB	Peat.A.B1	Peat.A.B	X.F	Media.Fungi	PAB	1.096536342	4540832.63	10401401.73	1014220.831	840008.6391	3107397.239	2143390.885	613105.0787	2535866.706	3727580.97	21335808.14	22124693.98	2946188.719	10620461.5	3562026.95	3238494.581	4492111.947	924346.0171	12664639.99	9300834.467	AREA / TIC	
08.12.23	8	08_X.F	45268_08_X.F_62h_Peat.A.B_B.1	45268_08_X.F_62h_Peat.A.B_B.1_Single_X.F_Media.Fungi_PAB	B.1	62h	62h	62	Single	Peat.A.B1_X.F_62h_PAB	Peat.A.B1	Peat.A.B	X.F	Media.Fungi	PAB	1.840941435	3121404.566	7537205.551	693257.7951	972046.1316	2460078.802	1029989.854	1205656.496	7353897.71	3104236.72	16033525.26	15297192.22	22100910.02	9534407.597	4426176.654	3736426.847	2801986.474	876251.1233	11772362.55	6076398.624	AREA / TIC	
08.12.23	9	09_X.BF	45268_09_X.BF_24h_Peat.A.B_B.1	45268_09_X.BF_24h_Peat.A.B_B.1_Coculture_X.BF_Media.BacteriaFungi_PAB	B.1	24h	24h	24	Coculture	Peat.A.B1_X.BF_24h_PAB	Peat.A.B1	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.77150484	3238885.709	4101593.194	1176152.052	749222.779	2509652.435	2818505.974	697153.1121	7243778.279	2720212.359	12260708.57	23444453.06	20590701.68	7248946.101	3949824.866	2932229.175	3914431.698	1134993.528	10490744.3	8911222.128	AREA / TIC	
08.12.23	9	09_X.BF	45268_09_X.BF_62h_Peat.A.B_B.1	45268_09_X.BF_62h_Peat.A.B_B.1_Coculture_X.BF_Media.BacteriaFungi_PAB	B.1	62h	62h	62	Coculture	Peat.A.B1_X.BF_62h_PAB	Peat.A.B1	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.488493264	2367238.376	13992465.22	579651.801		1689980.316	578507.4659	973694.0824	3838640.448	2764210.074	8651167.407	27284914.64	24479823.76	4627042.313	4874869.681	4670441.069	4257078.153	602331.7453	9217805.722	4683548.722	AREA / TIC	
08.12.23	10	10_X.BF	45268_10_X.BF_24h_Peat.A.B_B.1	45268_10_X.BF_24h_Peat.A.B_B.1_Coculture_X.BF_Media.BacteriaFungi_PAB	B.1	24h	24h	24	Coculture	Peat.A.B1_X.BF_24h_PAB	Peat.A.B1	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.568351497	3963554.264	5293004.444	1072086.557	561158.0186	2244535.303	2069145.601	563468.2087	2281676.052	2551107.91	21596260.52	30655283.02	3016921.762	10103502.9	4273834.084	4134457.306	4887341.749	744628.9877	10423883.86	9697560.449	AREA / TIC	
08.12.23	10	10_X.BF	45268_10_X.BF_62h_Peat.A.B_B.1	45268_10_X.BF_62h_Peat.A.B_B.1_Coculture_X.BF_Media.BacteriaFungi_PAB	B.1	62h	62h	62	Coculture	Peat.A.B1_X.BF_62h_PAB	Peat.A.B1	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.407728821	1510219.461	11652149.07	457039.0674	241175.0041	1121392.398	249452.5646	358343.567	1768170.321	3637211.609	13310587.14	38164449.53	13968335.59	7129885.973	3684596.044	3378399.882	2741157.709	707838.1152	9269881.862	6783126.086	AREA / TIC	
08.12.23	11	11_X.X	45268_11_X.X_24h_Peat.A.B_B.1	45268_11_X.X_24h_Peat.A.B_B.1_Media_X.X_Media.Media_PAB	B.1	24h	24h	24	Media	Peat.A.B1_X.X_24h_PAB	Peat.A.B1	Peat.A.B	X.X	Media.Media	PAB	1.338767164	3058524.371	12944404.72	1034251.539	466103.4544	1690293.921	1538442.273	592980.6325	2456561.594	3582380.213	17542164.63	31276316.83	6636360.852	8547562.492	1681966.857	2811261.062	3417302.965	805170.6291	12411220.89	7640141.073	AREA / TIC	
08.12.23	11	11_X.X	45268_11_X.X_62h_Peat.A.B_B.1	45268_11_X.X_62h_Peat.A.B_B.1_Media_X.X_Media.Media_PAB	B.1	62h	62h	62	Media	Peat.A.B1_X.X_62h_PAB	Peat.A.B1	Peat.A.B	X.X	Media.Media	PAB	1.606527405	3236924.552	10482210.23	758349.9643	656108.3221	4109512.219	1634534.209	1205582.298	3672376.819	4645686.702	16986922.8	20211129.86	10747540.91	8318384.088	6082274.707	2482623.071	2742139.342	863181.0425	14041175.98	7256753.894	AREA / TIC	
08.12.23	12	12_X.X	45268_12_X.X_24h_Peat.A.B_B.1	45268_12_X.X_24h_Peat.A.B_B.1_Media_X.X_Media.Media_PAB	B.1	24h	24h	24	Media	Peat.A.B1_X.X_24h_PAB	Peat.A.B1	Peat.A.B	X.X	Media.Media	PAB	1.213932867	4056756.461	20752295.86	1159971.889	731041.2498	2531438.998	2192396.361	573968.3133	2532626.049	3924001.179	16647954.39	25355888.16	2969059.574	8475526.351	1821048.808	2941063.792	4523552.456	633601.7593	11597549.08	6713670.273	AREA / TIC	
08.12.23	12	12_X.X	45268_12_X.X_62h_Peat.A.B_B.1	45268_12_X.X_62h_Peat.A.B_B.1_Media_X.X_Media.Media_PAB	B.1	62h	62h	62	Media	Peat.A.B1_X.X_62h_PAB	Peat.A.B1	Peat.A.B	X.X	Media.Media	PAB	1.491740978	3782501.844	10237241.74	934688.4082	762412.5213	2310827.45	1530911.89	2057798.268	5396675.508	4119332.439	22007941.38	10968428.33	14881277.87	8381354.528	4824007.054	3494518.202	3482343.837	771414.084	12626104.18	7563631.466	AREA / TIC	
08.12.23	13	13_F.B	45268_13_F.B_62h_Peat.A.B_B.2	45268_13_F.B_62h_Peat.A.B_B.2_Coculture_F.B_Fungi.Bacteria_PAB	B.2	62h	62h	62	Coculture	Peat.A.B2_F.B_62h_PAB	Peat.A.B2	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.457269186	2707013.81	13952897.34	882867.2755		1921476.513	837664.1421	606181.2359	2773009.947	2622400.63	14610396.26	28143232.49	11421322.86	8462096.556	3883152.542	3700384.923	4050544.097	707976.8553	11429906.42	7420887.1	AREA / TIC	
08.12.23	14	14_F.B	45268_14_F.B_24h_Peat.A.B_B.2	45268_14_F.B_24h_Peat.A.B_B.2_Coculture_F.B_Fungi.Bacteria_PAB	B.2	24h	24h	24	Coculture	Peat.A.B2_F.B_24h_PAB	Peat.A.B2	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.394825441	3602151.36	6417820.98	893275.77		2329897.985	1648313.234	424306.4973	2101733.864	4355106.892	18424326.91	33151126.13	3102935.81	9839305.158	4327684.647	4522218.717	5267808.968	932971.7935	11492534.49	7299891.799	AREA / TIC	
08.12.23	14	14_F.B	45268_14_F.B_62h_Peat.A.B_B.2	45268_14_F.B_62h_Peat.A.B_B.2_Coculture_F.B_Fungi.Bacteria_PAB	B.2	62h	62h	62	Coculture	Peat.A.B2_F.B_62h_PAB	Peat.A.B2	Peat.A.B	F.B	Fungi.Bacteria	PAB	1.127009338	2211234.562	8286625.217	569906.5468	876929.7349	1255394.212	559412.4013	919150.3256	5147670.746	2779571.468	10624485.17	22133501.61	35727378.33	6014099.237	3914863.747	3924026.049	2767181.154	703065.1595	7606115.328	4112799.995	AREA / TIC	
08.12.23	15	15_B.F	45268_15_B.F_24h_Peat.A.B_B.2	45268_15_B.F_24h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	24h	24h	24	Coculture	Peat.A.B2_B.F_24h_PAB	Peat.A.B2	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.58237196	3653965.415	6208830.867	909161.2175	996658.562	3660718.831	1626815.962	772030.6454	2755112.043	4337832.476	14779698.53	30805150.73	8204929.718	7535927.728	5090057.909	4217251.464	5334982.133	709232.2923	9495592.82	9039461.656	AREA / TIC	
08.12.23	15	15_B.F	45268_15_B.F_62h_Peat.A.B_B.2	45268_15_B.F_62h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	62h	62h	62	Coculture	Peat.A.B2_B.F_62h_PAB	Peat.A.B2	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.45573445	4285535.139	12871666.82	873848.7949	637107.8595	4943775.919	671625.7679	687567.0688	3491612.275	2803843.334	9290307.106	28796313.29	15400301.64	5540138.56	4425614.521	4564910.552	5112387.267	680584.9326	8976102.2	6080167.956	AREA / TIC	
08.12.23	16	16_B.F	45268_16_B.F_24h_Peat.A.B_B.2	45268_16_B.F_24h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	24h	24h	24	Coculture	Peat.A.B2_B.F_24h_PAB	Peat.A.B2	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.748386991	4193577.704	10696507.41	1026245.791	821927.7022	3700958.238	1862865.09	590985.6868	1945055.188	4818672.749	18342303.06	28581596.49	1735239.943	10765522.51	3328368.918	3261157.701	4665690.4	865129.9496	9744898.142	9186708.322	AREA / TIC	
08.12.23	16	16_B.F	45268_16_B.F_62h_Peat.A.B_B.2	45268_16_B.F_62h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	62h	62h	62	Coculture	Peat.A.B2_B.F_62h_PAB	Peat.A.B2	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.525912454	2531998.471	18764400.88	580113.2284	529277.4155	1769842.688	908277.5334	492310.026	3326622.695	3451204.547	13384654.5	23987779.84	21291627.13	7077133.404	2943046.299	2876718.116	2696298.198	637637.4984	7015408.368	5869060.165	AREA / TIC	
08.12.23	17	17_X.B	45268_17_X.B_24h_Peat.A.B_B.2	45268_17_X.B_24h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	24h	24h	24	Single	Peat.A.B2_X.B_24h_PAB	Peat.A.B2	Peat.A.B	X.B	Media.Bacteria	PAB	0.302059142	3320293.486	8118588.92	739891.5287		2138564.642	1261931.68		2497464.556	2293206.544	11336134.32	49108737.19	3969096.892	6193598.347	2966750.138	4541259.678	4532476.63	443764.0897	9993552.866	6678099.493	AREA / TIC	
08.12.23	17	17_X.B	45268_17_X.B_62h_Peat.A.B_B.2	45268_17_X.B_62h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	62h	62h	62	Single	Peat.A.B2_X.B_62h_PAB	Peat.A.B2	Peat.A.B	X.B	Media.Bacteria	PAB	0.343546276	2775468.884	17888638.08	623028.1473		1817068.16	451659.6765	669563.3628	3532956.355	2357999.653	9831508.107	31693398.4	16751315.32	4978901.296	3529157.741	4625665.041	3651982.533	470824.4891	8669603.503	5814672.253	AREA / TIC	
08.12.23	18	18_X.B	45268_18_X.B_24h_Peat.A.B_B.2	45268_18_X.B_24h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	24h	24h	24	Single	Peat.A.B2_X.B_24h_PAB	Peat.A.B2	Peat.A.B	X.B	Media.Bacteria	PAB	0.406663022	2608951.249	11249717.21	890511.259	346699.8283	2158706.23	1509377.461	423124.2836	4969185.515	2572963.222	10711972.22	42279430.53	7150332.93	6284527.63	2251574.276	5074449.573	5120113.917	618182.589	7562160.391	6351430.689	AREA / TIC	
08.12.23	18	18_X.B	45268_18_X.B_62h_Peat.A.B_B.2	45268_18_X.B_62h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	62h	62h	62	Single	Peat.A.B2_X.B_62h_PAB	Peat.A.B2	Peat.A.B	X.B	Media.Bacteria	PAB	1.098341668	1711084.133	7625231.97	510997.6398	973407.4845	1006495.549	218329.1475	884333.1984	7810535.875	1707967.616	6116719.594	21635266.78	43156332.3	3714225.837	3832892.007	4865256.556	2697327.332	781366.1497	8183882.359	2701759.468	AREA / TIC	
